,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
SEG - REPORTE GENERAL DE SOLICITUDES - GENERADO EN:20/02/2020 - 12:09:43,,,,,,,,,,,,,,,
SOLICITUD,SOLICITUD SC,NIS,TIPO DE SERVICIO,MOVIMIENTO,PRON‡STICO,ETAPA,FECHA DE SOLICITUD,FECHA CONVENIDA,FECHA DE ENTREGA,PROBLEMA PARA SU ATENCION,COMENTARIOS,PARO DE RELOJ,MOTIVO PARO DE RELOJ,INICIO PARO DE RELOJ FECHA/HORA,FIN PARO DE RELOJ FECHA/HORA
12483420,,1910200210470,Reventa Datos,Lineas Nuevas,,LIQUIDADA,03/02/2020 11:56,,17/02/2020 17:15,,"Marian - 2020-02-17 13:18:02 - Se realiza instalacion dejando el servicio navegando con entrega de modem correcto?recibe en domicilio Violeta Margarita Navarrete Juarez, tecnico CS no acudio ",,,,
12483418,,1910200210466,Reventa Datos,Lineas Nuevas,,EN PROCESO,03/02/2020 11:55,10/02/2020,03/02/2020 12:08,,"Marian - 2020-02-14 19:34:36 - Se objeta solicitud, tecnico CS no acudio. ",,,,
12483412,,1910200210447,Reventa Datos,Lineas Nuevas,,LIQUIDADA,03/02/2020 11:48,,10/02/2020 14:23,,"Marian - 2020-02-10 12:58:56 - Se realiza instalacion dejando el servicio navegando con entrega de modem correcto recibe en domicilio Ana Luz Arvayo Dominguez, tecnico CS?no acudio. ",,,,
12483407,,1910200210432,Reventa Datos,Lineas Nuevas,,OBJETADA,03/02/2020 11:40,,03/02/2020 11:43,,,,,,
12483405,,1910200210428,Reventa Datos,Lineas Nuevas,,OBJETADA,03/02/2020 11:37,,09/02/2020 10:26,,"Marian - 2020-02-09 09:58:01 - Se objeta solicitud ,t?cnico CS no acudi? ",,,,
12483404,,1910200210420,Reventa Datos,Lineas Nuevas,,OBJETADA,03/02/2020 11:30,,09/02/2020 11:42,,Brayan - 2020-02-03 11:31:09 - Casa de dos niveles color gris zagu†n blanco tienda a dos casas y pasando el arco ,,,,
12483403,,1910200210416,Reventa Datos,Lineas Nuevas,,EN PROCESO,03/02/2020 11:27,,,,,,,,
12483400,,1910200210404,Reventa Datos,Lineas Nuevas,,EN PROCESO,03/02/2020 11:21,,,,,,,,
12483397,,1910200210396,Reventa Datos,Lineas Nuevas,,EN PROCESO,03/02/2020 11:20,,,,"Marian - 2020-02-10 13:56:48 - Se objeta solicitud, tecnico CS no acudio. Victor - 2020-02-03 11:24:43 - CASA COLOR MELON CERCA DE LA TIENDA ",,,,
12483396,,1910200210392,Reventa Datos,Lineas Nuevas,,DOMICILIO SIN FACILIDADES,03/02/2020 11:18,10/02/2020,,,Erick - 2020-02-03 11:57:38 - NA ,,,,
12483380,,1910200210354,Reventa Datos,Lineas Nuevas,,EN PROCESO DE ALTA,03/02/2020 11:06,,,,Victor - 2020-02-03 11:11:20 - Victor - 2020-02-03 11:11:19 - NA ,,,,
12483378,,1910200210349,Reventa Datos,Lineas Nuevas,,OBJETADA,03/02/2020 11:05,,09/02/2020 11:18,,"Marian - 2020-02-09 10:22:42 - Se objeta solicitud ,t?cnico CS no acudi? ",,,,
12483375,,1910200210342,Reventa Datos,Lineas Nuevas,,EN PROCESO,03/02/2020 11:01,,,,"Marian - 2020-02-11 15:56:34 - Se objeta solicitud, tecnico CS no acudio. Elizabeth - 2020-02-03 11:02:14 - A UNA CUADRA SE ENCUENTRA UNA IGLESIA ABRIGO DEL ALTISIMO Y A DOS CUADRAS SE ECUNETRA LA AV JUAN OSUARIO ",,,,
12483369,,1910200210325,Reventa Datos,Lineas Nuevas,,EN PROCESO,03/02/2020 10:56,,,,"Marian - 2020-02-10 13:58:24 - Se objeta solicitud, tecnico CS ?no acudio. Erick - 2020-02-03 11:02:22 - NA ",,,,
12483364,,1910200210313,Reventa Datos,Lineas Nuevas,,ALTA DE DOMICILIO,03/02/2020 10:52,09/02/2020,,,,,,,
12483363,,1910200210311,Reventa Datos,Lineas Nuevas,,EN PROCESO DE ALTA,03/02/2020 10:50,,,,Brayan - 2020-02-03 10:51:46 - S/N ,,,,
12483360,,1910200210301,Reventa Datos,Lineas Nuevas,,LIQUIDADA,03/02/2020 10:48,,10/02/2020 12:46,,,,,,
12483357,,1910200210295,Reventa Datos,Lineas Nuevas,,DOMICILIO SIN FACILIDADES,03/02/2020 10:47,,,,Erick - 2020-02-03 10:49:36 - NA ,,,,
12483355,,1910200210287,Reventa Datos,Lineas Nuevas,,EN PROCESO,03/02/2020 10:44,,,,"Marian - 2020-02-14 11:41:08 - Se objeta solicitud cliente no desea el servicio a peticion de Dish. Victor - 2020-02-03 10:45:56 - VINIENDO POR ESTADO DE PUEBLA, A LLEGAR A GUACAMAYAS ES UNA PRIVADA, ENTRANDO HAY UNOS TRAILERS Y ES HASTA EL FONDO. LA FACHADA COLOR MENTA, VERDE Y DICE CASA DE LOS ABUELOS. ",,,,
12483354,,1910200210285,Reventa Datos,Lineas Nuevas,,OBJETADA,03/02/2020 10:44,,10/02/2020 12:58,,Marian - 2020-02-10 20:13:48 - Se objeta solicitud cliente no desea el servicio a peticion de CS Alejandra Orozco. ,,,,
12483349,,1910200210272,Reventa Datos,Lineas Nuevas,,OBJETADA,03/02/2020 10:38,,14/02/2020 19:00,,"Marian - 2020-02-18 20:36:05 - Se objeta solicitud, tecnico CS no acudio. Erick - 2020-02-03 10:38:39 - NA ",,,,
12483344,,1910200210259,Reventa Datos,Lineas Nuevas,,EN PROCESO,03/02/2020 10:34,,,,,,,,
12483342,,1910200210254,Reventa Datos,Lineas Nuevas,,EN PROCESO,03/02/2020 10:32,,,,,,,,
12483340,,1910200210245,Reventa Datos,Lineas Nuevas,,EN PROCESO,03/02/2020 10:29,,,,"Marian - 2020-02-10 10:22:12 - Se objeta solicitud, tecnico CS?no acudio. ",,,,
12483339,,1910200210242,Reventa Datos,Lineas Nuevas,,OBJETADA,03/02/2020 10:28,,03/02/2020 10:31,,Brayan - 2020-02-03 10:29:10 - TEL DE CONTACTO: 2461275195 ,,,,
12483326,,1910200210206,Reventa Datos,Lineas Nuevas,,DOMICILIO SIN FACILIDADES,03/02/2020 10:16,13/02/2020,,,,,,,
12483325,,1910200210204,Reventa Datos,Lineas Nuevas,,EN PROCESO,03/02/2020 10:16,,,,Elizabeth - 2020-02-03 10:16:45 - ANTRANDO POR LA CALLE PRINCIPAL HAY TRES GLORIETAS EL DOMICIOLIO SE UBICA EN LA 3 TERECERA GLORIETA ES LA UNICA CASA QUE ESTA AHI CASA COLOR BLANCO Y GRIS 2 NIVELES ,,,,
12483324,,1910200210200,Reventa Datos,Lineas Nuevas,,OBJETADA,03/02/2020 10:14,,10/02/2020 11:29,,Marian - 2020-02-10 20:10:17 - Se objeta solicitud cliente no desea el servicio a peticion de CS Lizbeth Morales. Victor - 2020-02-03 10:16:10 - 2 PISOS FRENTE A ESCUELA NINOS HEROES ,,,,
12483318,,1910200210178,Reventa Datos,Lineas Nuevas,,EN PROCESO DE ALTA,03/02/2020 10:04,13/02/2020,,,,,,,
12483313,,1910200210164,Reventa Datos,Lineas Nuevas,,OBJETADA,03/02/2020 09:59,,10/02/2020 13:34,,"Marian - 2020-02-10 13:28:19 - Se objeta solicitud ,tecnico CS ?no acudio Erick - 2020-02-03 10:00:38 - NA ",,,,
12483308,,1910200210147,Reventa Datos,Lineas Nuevas,,OBJETADA,03/02/2020 09:52,,03/02/2020 09:56,,,,,,
12483307,,1910200210143,Reventa Datos,Lineas Nuevas,,LIQUIDADA,03/02/2020 09:50,,10/02/2020 12:59,,"Roberto - 2020-02-10 12:53:54 - Se realiza instalacion dejando el servicio navegando con entrega de modem correcto?recibe en domicilio Guadalupe Soto, tecnico CS no acudio. ",,,,
12483298,,1910200210117,Reventa Datos,Lineas Nuevas,,EN PROCESO,03/02/2020 09:37,,,,"Victor - 2020-02-03 09:38:55 - color cemento edifico es 103 departamento no tiene numero solo son dos, es el primero piso. ventanas color aluminio. ",,,,
12483295,,1910200210110,Reventa Datos,Lineas Nuevas,,LIQUIDADA,03/02/2020 09:35,,17/02/2020 13:16,,"Marian - 2020-02-17 13:11:18 - Se realiza instalacion dejando el servicio navegando con entrega de modem correcto ?recibe en domicilio Ernesto Velez Alejo, tecnico CS no acudio. Erick - 2020-02-03 09:53:40 - NA ",,,,
12483293,,1910200210106,Reventa Datos,Lineas Nuevas,,OBJETADA,03/02/2020 09:32,,10/02/2020 21:10,,Marian - 2020-02-10 20:06:28 - Se objeta solicitud cliente no desea el servicio a peticion de CS Jimena Damaso. ,,,,
12483290,,1910200210097,Reventa Datos,Lineas Nuevas,,LIQUIDADA,03/02/2020 09:26,,10/02/2020 16:51,,,,,,
12483289,,1910200210095,Reventa Datos,Lineas Nuevas,,EN PROCESO,03/02/2020 09:25,,,,Erick - 2020-02-03 09:27:16 - NA ,,,,
12483287,,1910200210087,Reventa Datos,Lineas Nuevas,,EN PROCESO,03/02/2020 09:24,,,,Victor - 2020-02-03 09:25:51 - LA PARTE DE ENFRENTE HAY UNA TORTILLERIA. PUERTA METµLICA BLANCA. ,,,,
12483283,,1910200210080,Reventa Datos,Lineas Nuevas,,EN PROCESO,03/02/2020 09:14,,,,,,,,
12483258,,1910200210004,Reventa Datos,Lineas Nuevas,,OBJETADA,03/02/2020 08:33,,08/02/2020 10:02,,"Marian - 2020-02-10 15:18:15 - Se objeta solicitud, tecnico CS no acudio. Victor - 2020-02-03 08:52:57 - CASA DE DOS PISOS COLOR SALMON FRENTE AL PARQUE ",,,,
12483250,,1910200209978,Reventa Datos,Lineas Nuevas,,OBJETADA,03/02/2020 08:12,,09/02/2020 09:41,,"Marian - 2020-02-09 09:45:09 - Se objeta solicitud, tecnico CS ?no acudio. ",,,,
12483248,,1910200209974,Reventa Datos,Lineas Nuevas,,OBJETADA,03/02/2020 08:05,,08/02/2020 14:06,,"Marian - 2020-02-11 15:52:56 - Se objeta solicitud, tecnico CS no acudio. ",,,,
12483247,,1910200209971,Reventa Datos,Lineas Nuevas,,EN PROCESO,03/02/2020 08:03,,,,"Marian - 2020-02-10 09:16:25 - Se objeta solicitud ,tecnico CS ?no acudio. ",,,,
12483205,,1910200209953,Reventa Datos,Lineas Nuevas,,EN PROCESO,02/02/2020 19:35,,,,Victor - 2020-02-02 20:15:52 - POR LA IGLESIA DE LA VIRGEN DE GUADALUPE ,,,,
12483201,,1910200209944,Reventa Datos,Lineas Nuevas,,LIQUIDADA,02/02/2020 19:02,,09/02/2020 17:51,,,,,,
12483190,,1910200209924,Reventa Datos,Lineas Nuevas,,OBJETADA,02/02/2020 17:57,,10/02/2020 11:56,,"Marian - 2020-02-10 11:56:20 - Se objeta solicitud, tecnico CS no acudio. ",,,,
12483178,,1910200209901,Reventa Datos,Lineas Nuevas,,LIQUIDADA,02/02/2020 16:05,,10/02/2020 16:38,,"Marian - 2020-02-10 16:38:40 - Se realiza instalacion dejando el servicio navegando con entrega de modem correcto recibe en domicilio Alfredo Macias Escarcega, tecnico CS no acudio. Juan - 2020-02-02 16:10:09 - CASI ESQUINA CON LA CERRADA DE JUAN ESCUTIA ",,,,
12483169,,1910200209874,Reventa Datos,Lineas Nuevas,,EN PROCESO,02/02/2020 14:52,,,,Juan - 2020-02-02 14:53:21 - CERCA DEL PUENTE EN LA CURVA JUNTO A LA TIENDA ,,,,
12483162,,1910200209858,Reventa Datos,Lineas Nuevas,,OBJETADA,02/02/2020 14:19,,10/02/2020 11:46,,Juan - 2020-02-02 14:19:35 - EN CONTRA ESQUINA DEL ESTADIO EJIDO SACRAMENTO ,,,,
12483161,,1910200209856,Reventa Datos,Lineas Nuevas,,DOMICILIO SIN FACILIDADES,02/02/2020 14:13,,,,,,,,
12483160,,1910200209853,Reventa Datos,Lineas Nuevas,,EN PROCESO,02/02/2020 14:10,,,,"Marian - 2020-02-10 10:59:14 - Se realiza instalaci?n dejando el servicio navegando con entrega de modem correcto ?recibe en domicilio Sr. Mart?n Huerta, t?cnico CS ?no acudio. Juan - 2020-02-02 14:11:22 - CONTRAESQUINA DE KINDER ",,,,
12483152,,1910200209828,Reventa Datos,Reanudacion,,LIQUIDADA,02/02/2020 13:02,,02/02/2020 13:06,,Ariadna - 2020-02-02 13:04:16 - REACTIVACION ,,,,
12483151,,1910200209819,Reventa Datos,Lineas Nuevas,,DOMICILIO SIN FACILIDADES,02/02/2020 12:52,12/02/2020,,,,,,,
12483149,,1910200209815,Reventa Datos,Lineas Nuevas,,RECOGER MODEM EN TIENDA,02/02/2020 12:48,,,,"Cecilia - 2020-02-02 12:54:09 - CERCA DE LA SETA DE VIGILANCIA , DE DOS PISOS, BLANCA; : A ENTRADA DE FRACCIONAMIENTO HAY UN SUPER ""Q"" SE ENCUENTRA EN CARRETERA A TLACOTE KM 20 ",,,,
12483143,,1910200209802,Reventa Datos,Lineas Nuevas,,EN PROCESO,02/02/2020 12:35,08/02/2020,,,,,,,
12483140,,1910200209786,Reventa Datos,Lineas Nuevas,,EN PROCESO,02/02/2020 12:12,,,,,,,,
12483123,,1910200209723,Reventa Datos,Lineas Nuevas,,EN PROCESO,02/02/2020 11:30,,,,"Marian - 2020-02-10 17:35:46 - Se objeta solicitud, tecnico CS no acudio. ",,,,
12483121,,1910200209717,Reventa Datos,Lineas Nuevas,,EN PROCESO,02/02/2020 11:27,,,,"Brayan - 2020-02-02 11:30:14 - REFENCIA ATRAS DE LA PARED DEL TECNOLOGICO, CASA BLANCA DE 1 NIVEL Y ESTA FRENTE A UNA CASA AMARILLA ",,,,
12483112,,1910200209681,Reventa Datos,Lineas Nuevas,,EN PROCESO,02/02/2020 10:48,,,,Marian - 2020-02-08 12:13:18 - Se objeta solicitud cliente no desea el servicio a petici?n de CS Maria Azucena Moreno. ,,,,
12483111,,1910200209676,Reventa Datos,Lineas Nuevas,,OBJETADA,02/02/2020 10:44,,09/02/2020 11:07,,,,,,
12483083,,1910200209589,Reventa Datos,Lineas Nuevas,,CANCELADA,01/02/2020 19:38,,,,Marian - 2020-02-19 19:53:56 - Se objeta solicitud cliente no desea el servicio a petici?n de CS Evaristo Espinoza. ,,,,
12483077,,1910200209578,Reventa Datos,Lineas Nuevas,,DOMICILIO SIN FACILIDADES,01/02/2020 18:33,,,,Elizabeth - 2020-02-01 18:35:40 - CERCA DE TIENDA SUPER FANI ,,,,
12483070,,1910200209562,Reventa Datos,Lineas Nuevas,,ALTA DE DOMICILIO,01/02/2020 17:45,08/02/2020,,,,,,,
12483069,,1910200209558,Reventa Datos,Lineas Nuevas,,EN PROCESO,01/02/2020 17:37,10/02/2020,,,,,,,
12483052,,1910200209504,Reventa Datos,Lineas Nuevas,,OBJETADA,01/02/2020 15:36,,08/02/2020 11:38,,,,,,
12483041,,1910200209461,Reventa Datos,Lineas Nuevas,,LIQUIDADA,01/02/2020 15:00,,08/02/2020 13:20,,"Marian - 2020-02-08 13:58:48 - Se realiza instalaci?n dejando el servicio navegando con entrega de modem correcto ?recibe en domicilio Rey David Vazquez Cigarroa, t?cnico CS ?no acudi?. ",,,,
12483038,,1910200209451,Reventa Datos,Lineas Nuevas,,OBJETADA,01/02/2020 14:53,,08/02/2020 11:05,,"Marian - 2020-02-10 19:22:08 - Se objeta solicitud cliente no desea el servicio a petici?n de CS MVS NET, S.A. DE C.V.. Marian - 2020-02-08 14:09:21 - Se objeta solicitud ,t?ico CS no acudi",,,,
12483037,,1910200209444,Reventa Datos,Lineas Nuevas,,OBJETADA,01/02/2020 14:48,,15/02/2020 11:51,,,,,,
12483036,,1910200209441,Reventa Datos,Lineas Nuevas,,EN PROCESO,01/02/2020 14:47,,,,"Marian - 2020-02-16 12:56:54 - Se objeta solicitud, t?cnico CS ?no acudi?. Elizabeth - 2020-02-01 14:48:12 - A LADO DE PRIMARIA JAIME TORRES BODET ",,,,
12483032,,1910200209426,Reventa Datos,Lineas Nuevas,,OBJETADA,01/02/2020 14:40,,08/02/2020 11:00,,"Marian - 2020-02-08 10:03:52 - Se objeta solicitud ,tecnico CS ?no acudio. ",,,,
12483026,,1910200209409,Reventa Datos,Lineas Nuevas,,LIQUIDADA,01/02/2020 14:27,,08/02/2020 13:30,,Marian - 2020-02-08 14:35:12 - Se realiza instalaci?n dejando el servicio navegando con entrega de modem correcto ?recibe en domicilio nayeli elizabeth t?cnico CS ?no acudi? Marian - 2020-02-02 14:34:04 - por carretera calle rio Nilo frente a la preparatoria UT se entra por el gotcha a 3 cuadras aproximadamente se encuentra el domicilio casa verde cancel negro de 2 niveles ,,,,
12483025,,1910200209407,Reventa Datos,Lineas Nuevas,,OBJETADA,01/02/2020 14:26,,08/02/2020 10:19,,"Marian - 2020-02-08 09:56:33 - Se objeta solicitud, tecnico CS no acudio. ",,,,
12483022,,1910200209390,Reventa Datos,Lineas Nuevas,,OBJETADA,01/02/2020 14:15,,07/02/2020 13:07,,"Marian - 2020-02-07 11:28:41 - Se objeta solicitud ,tecnico CS ?no acudio. ",,,,
12483018,,1910200209366,Reventa Datos,Lineas Nuevas,,EN PROCESO,01/02/2020 14:03,,,,,,,,
12483014,,1910200209337,Reventa Datos,Lineas Nuevas,,OBJETADA,01/02/2020 13:44,,11/02/2020 20:01,,,,,,
12483007,,1910200209304,Reventa Datos,Lineas Nuevas,,OBJETADA,01/02/2020 13:29,,14/02/2020 11:50,,Marian - 2020-02-14 11:51:57 - Se objeta solicitud cliente no desea el servicio a peticion de Dish. ,,,,
12483006,,1910200209290,Reventa Datos,Reanudacion,,LIQUIDADA,01/02/2020 13:22,,01/02/2020 13:25,,Ariadna - 2020-02-01 13:23:51 - reactivaci¢n ,,,,
12483002,,1910200209266,Reventa Datos,Lineas Nuevas,,LIQUIDADA,01/02/2020 13:16,,08/02/2020 12:56,,"Marian - 2020-02-08 12:39:37 - Se objeta solicitud con motivo domicilio no corresponde, valida CS Erick Arellano. ",,,,
12482995,,1910200209232,Reventa Datos,Lineas Nuevas,,EN PROCESO,01/02/2020 13:05,,,,"Marian - 2020-02-14 18:36:27 - Se realiza instalacion dejando el servicio navegando con entrega de modem correcto ?recibe en domicilio Irvin Javier Tocha, tecnico CS ?no acudio. Erick - 2020-02-01 13:08:50 - NA ",,,,
12482993,,1910200209227,Reventa Datos,Lineas Nuevas,,OBJETADA,01/02/2020 13:04,,08/02/2020 11:06,,"Marian - 2020-02-08 09:44:20 - Se objeta solicitud, tecnico CS ?no acudio. Elizabeth - 2020-02-01 13:06:54 - ESTA A LADO DE LA CAPILLA ",,,,
12482989,,1910200209203,Reventa Datos,Lineas Nuevas,,OBJETADA,01/02/2020 13:00,,08/02/2020 13:42,,,,,,
12482988,,1910200209200,Reventa Datos,Lineas Nuevas,,EN PROCESO,01/02/2020 12:59,,,,,,,,
12482984,,1910200209182,Reventa Datos,Lineas Nuevas,,EN PROCESO,01/02/2020 12:56,,,,Erick - 2020-02-01 12:57:40 - NA ,,,,
12482982,,1910200209178,Reventa Datos,Lineas Nuevas,,OBJETADA,01/02/2020 12:56,,08/02/2020 16:16,,"Marian - 2020-02-08 16:16:53 - Se objeta solicitud, tecnico CS no acudio. ",,,,
12482971,,1910200209142,Reventa Datos,Lineas Nuevas,,OBJETADA,01/02/2020 12:48,,15/02/2020 10:19,,"Marian - 2020-02-15 10:20:24 - Se objeta solicitud ,tecnico CS ?no acudio. Elizabeth - 2020-02-01 12:49:10 - DEL CENTRO DE LA COLONIA SE VA AL CRUCERO DE LA SECUNBDARIA SE ENCUENTRA UN AUTOLAVADO Y EN SEGUIDA SE ENCUENTRA EL DOMICILIO ",,,,
12482960,,1910200209095,Reventa Datos,Lineas Nuevas,,LIQUIDADA,01/02/2020 12:32,,08/02/2020 13:18,,,,,,
12482956,,1910200209080,Reventa Datos,Lineas Nuevas,,EN PROCESO,01/02/2020 12:29,,,,,,,,
12482953,,1910200209061,Reventa Datos,Lineas Nuevas,,OBJETADA,01/02/2020 12:20,,10/02/2020 10:42,,"Marian - 2020-02-10 10:24:25 - Se objeta solicitud ,tecnico CS ?no acudio Guadalupe - 2020-02-01 12:21:49 - SECUNDARIA VICENTE GUERRERO. BLANCO CON ROJO SAHUAN VERDE ",,,,
12482949,,1910200209044,Reventa Datos,Lineas Nuevas,,OBJETADA,01/02/2020 12:12,,08/02/2020 12:30,,,,,,
12482948,,1910200209041,Reventa Datos,Lineas Nuevas,,EN PROCESO,01/02/2020 12:11,,,,,,,,
12482944,,1910200209024,Reventa Datos,Lineas Nuevas,,OBJETADA,01/02/2020 12:00,,08/02/2020 12:04,,"Marian - 2020-02-08 14:23:35 - Se objeta solicitud por tecnico Fermin Castro por zona 8000,t?cnico CS ?no acudi? Marian - 2020-02-08 14:23:30 - ",,,,
12482937,,1910200209004,Reventa Datos,Lineas Nuevas,,EN PROCESO,01/02/2020 11:53,,,,"Marian - 2020-02-08 14:57:45 - Se objeta solicitud, por tecnico,t?cnico CS ?no acudi? Guadalupe - 2020-02-01 11:58:19 - CASA SOBRE ESQUINA PORTON NEGRO ",,,,
12482930,,1910200208986,Reventa Datos,Lineas Nuevas,,LIQUIDADA,01/02/2020 11:47,,08/02/2020 13:59,,Marian - 2020-02-08 14:16:25 - Se realiza instalaci?n dejando el servicio navegando con entrega de modem correcto ?recibe en domicilio Victoria Perez t?cnico CS ?no acudi? ,,,,
12482928,,1910200208982,Reventa Datos,Lineas Nuevas,,LIQUIDADA,01/02/2020 11:45,,08/02/2020 14:26,,"Marian - 2020-02-08 14:53:44 - Se realiza instalaci?n dejando el servicio navegando con entrega de modem correcto ?recibe en domicilio Marta Montez, t?cnico CS ?no acudi?. Guadalupe - 2020-02-01 11:46:03 - Referencia. Secundaria 81 a la vuelta. ",,,,
12482924,,1910200208972,Reventa Datos,Lineas Nuevas,,EN PROCESO,01/02/2020 11:40,,,,,,,,
12482923,,1910200208969,Reventa Datos,Lineas Nuevas,,EN PROCESO,01/02/2020 11:40,,,,,,,,
12482913,,1910200208929,Reventa Datos,Lineas Nuevas,,LIQUIDADA,01/02/2020 11:26,,08/02/2020 13:22,,"Marian - 2020-02-08 12:41:39 - Se realiza instalacion dejando el servicio navegando con entrega de modem correcto?recibe en domicilio Sonia Reyes Briones, tecnico CS no acudio. ",,,,
12482912,,1910200208911,Reventa Datos,Lineas Nuevas,,EN PROCESO,01/02/2020 11:23,,,,"Marian - 2020-02-17 10:34:29 - Se objeta solicitud ya que se ha excedido el limite de reagendacion, valida CS Daniel Rodriguez. Elizabeth - 2020-02-01 11:23:52 - AUN COASTADO DE LA ESCUELA ROCA FIRME ",,,,
12482910,,1910200208902,Reventa Datos,Lineas Nuevas,,OBJETADA,01/02/2020 11:19,,08/02/2020 13:22,,"Marian - 2020-02-08 14:54:15 - Se objeta solicitud, por tecnico,t?cnico CS ?no acudi? Guadalupe - 2020-02-01 11:20:09 - 4626272755 Inmueble sin pintar ",,,,
12482909,,1910200208889,Reventa Datos,Lineas Nuevas,,OBJETADA,01/02/2020 11:16,,12/02/2020 19:43,,"Marian - 2020-02-12 19:44:33 - Se objeta solicitud ,t?cnico CS no acudi? ",,,,
12482907,,1910200208884,Reventa Datos,Lineas Nuevas,,OBJETADA,01/02/2020 11:15,,08/02/2020 11:30,,,,,,
12482900,,1910200208857,Reventa Datos,Lineas Nuevas,,DOMICILIO SIN FACILIDADES,01/02/2020 11:11,11/02/2020,,,,,,,
12482894,,1910200208833,Reventa Datos,Lineas Nuevas,,OBJETADA,01/02/2020 11:04,,10/02/2020 19:14,,Elizabeth - 2020-02-01 11:05:26 - FRENTE A LA CALLE ESTA UN KINDER ,,,,
12482893,,1910200208825,Reventa Datos,Lineas Nuevas,,LIQUIDADA,01/02/2020 11:02,,14/02/2020 17:49,,"Marian - 2020-02-14 17:45:13 - Se realiza instalaci?n dejando el servicio navegando con entrega de modem correcto ?recibe en domicilio adalberto lopez, t?cnico CS ?no acudi?. ",,,,
12482892,,1910200208822,Reventa Datos,Lineas Nuevas,,OBJETADA,01/02/2020 11:01,,07/02/2020 11:52,,"Marian - 2020-02-07 11:14:40 - Se objeta solicitud ,tecnico CS ?no acudio Guadalupe - 2020-02-01 11:04:19 - 7225240526 ES HASTA FONDO DE LA PRIVADA ",,,,
12482890,,1910200208818,Reventa Datos,Lineas Nuevas,,OBJETADA,01/02/2020 11:00,,12/02/2020 11:47,,,,,,
12482889,,1910200208810,Reventa Datos,Lineas Nuevas,,OBJETADA,01/02/2020 10:56,,11/02/2020 13:43,,,,,,
12482885,,1910200208797,Reventa Datos,Lineas Nuevas,,EN PROCESO,01/02/2020 10:51,,,,Guadalupe - 2020-02-01 10:52:58 - 2491306753 Casa de un nivel color gris cerca de prim ,,,,
12482883,,1910200208783,Reventa Datos,Lineas Nuevas,,EN PROCESO,01/02/2020 10:46,,,,"Marian - 2020-02-08 13:24:41 - Se realiza instalacion dejando el servicio navegando con entrega de modem correcto ?recibe en domicilio Armando Salvador Tapia Martinez, tecnico CS ?no acudio. Elizabeth - 2020-02-01 10:46:41 - A 3 CUADRAS DE ALBERCA SEMI OLIMPICA ",,,,
12482882,,1910200208776,Reventa Datos,Lineas Nuevas,,EN PROCESO,01/02/2020 10:42,,,,"Marian - 2020-02-07 16:11:29 - Se objeta solicitud ,tecnico CS ?no acudio. ",,,,
12482878,,1910200208754,Reventa Datos,Lineas Nuevas,,OBJETADA,01/02/2020 10:33,,13/02/2020 17:00,,"Marian - 2020-02-13 16:14:32 - Se objeta solicitud, tecnico CS no acudio. Guadalupe - 2020-02-01 10:33:54 - Edificio color rojo ",,,,
12482871,,1910200208727,Reventa Datos,Lineas Nuevas,,OBJETADA,01/02/2020 10:26,,10/02/2020 15:47,,Elizabeth - 2020-02-01 10:27:02 - CASA BEIGE CON VERDE A 1 ACUADRA DE 1 PARQUE Y 1 CANCHA ,,,,
12482868,,1910200208719,Reventa Datos,Lineas Nuevas,,OBJETADA,01/02/2020 10:25,,05/02/2020 13:43,,,,,,
12482861,,1910200208670,Reventa Datos,Lineas Nuevas,,LIQUIDADA,01/02/2020 10:12,,08/02/2020 15:10,,Marian - 2020-02-08 14:59:06 - Se realiza instalaci?n dejando el servicio navegando con entrega de modem correcto ?recibe en domicilio axel efrain t?cnico CS ?no acudi? ,,,,
12482860,,1910200208667,Reventa Datos,Lineas Nuevas,,EN PROCESO,01/02/2020 10:11,,,,Elizabeth - 2020-02-01 10:12:37 - AUN LADO DEL AUDITORIO ,,,,
12482857,,1910200208652,Reventa Datos,Lineas Nuevas,,EN PROCESO,01/02/2020 10:08,,,,,,,,
12482850,,1910200208619,Reventa Datos,Lineas Nuevas,,OBJETADA,01/02/2020 09:59,,05/02/2020 12:47,,,,,,
12482846,,1910200208596,Reventa Datos,Lineas Nuevas,,OBJETADA,01/02/2020 09:50,,01/02/2020 09:53,,Guadalupe - 2020-02-01 09:51:31 - CASA DOS PISOS ,,,,
12482844,,1910200208585,Reventa Datos,Lineas Nuevas,,OBJETADA,01/02/2020 09:46,,10/02/2020 19:34,,"Marian - 2020-02-10 19:32:50 - Se objeta solicitud cliente no desea el servicio a peticion de CS MVS NET, S.A. DE C.V.. ",,,,
12482833,,1910200208539,Reventa Datos,Lineas Nuevas,,OBJETADA,01/02/2020 09:26,,08/02/2020 12:17,,"Roberto - 2020-02-08 11:55:00 - Se objeta solicitud, tecnico CS?no acudio. Guadalupe - 2020-02-01 09:27:51 - CASA DE UN PISO COLOR ROJO CON FRANJA VERDE ",,,,
12482831,,1910200208533,Reventa Datos,Lineas Nuevas,,OBJETADA,01/02/2020 09:23,,01/02/2020 09:48,,Erick - 2020-02-01 09:43:29 - NA ,,,,
12482828,,1910200208521,Reventa Datos,Lineas Nuevas,,EN PROCESO,01/02/2020 09:20,,,,,,,,
